Name	Date	TweetCount
Aaron Sims	20220220	2
Thomas Quiter	20220220	2
Elijah Reichlin-Melnick	20220220	1
Chelsea Clark	20220220	1
Stacey Abrams	20220220	14
Rebecca Bell-Metereau	20220220	37
Joe Cunningham	20220220	11
Tyler Harper	20220220	1
Avery Bourne	20220220	1
Jon Baron	20220220	1
Kris Mayes	20220220	3
Gordana Schifanelli	20220220	17
Ellen Spiegel	20220220	1
Elise Stefanik	20220220	25
Vittoria Fariello	20220220	2
Phil Weiser	20220220	2
Alessandra Biaggi	20220220	12
Sabina Matos	20220220	1
Susana Mendoza	20220220	1
Robert Ortt	20220220	1
John Cardiff Gerhardt	20220220	2
Daniel Uhlfelder	20220220	42
Ammon Bundy	20220220	5
Derek Schmidt	20220220	2
Mariannette Miller-Meeks	20220220	1
Mike Tipping	20220220	1
Tony Evers	20220220	4
Paul Gosar	20220220	9
Lee Zeldin	20220220	6
Tami Gouveia	20220220	5
Burt Jones	20220220	4
Charles Calenda	20220220	1
Letitia James	20220220	34
Michael Trimble	20220220	1
Goldi Gaines	20220220	1
Jen Jordan	20220220	3
Ilhan Omar	20220220	1
James Gisondi	20220220	2
Katie Hobbs	20220220	9
Dave Yost	20220220	1
Rebecca Kleefisch	20220220	2
Diana Reyna	20220220	2
Matt Gaetz	20220220	28
Valerie Foushee	20220220	1
Chris Doughty	20220220	1
Josh Shapiro	20220220	32
John Barge	20220220	1
Wanda James	20220220	1
Jay Kleberg	20220220	4
Matt Salmon	20220220	7
Dan Patrick	20220220	23
Ken Paxton	20220220	10
Cindy Maxwell-Ostdiek	20220220	12
Josh Kaul	20220220	3
Luis Daniel Muñoz	20220220	2
Dawn Grove	20220220	1
Brenda Nelson-Porter	20220220	3
Amy Loudenbeck	20220220	2
Robert Sprague	20220220	2
Michael Lazzara	20220220	1
Paul Pate	20220220	1
Errol Webber	20220220	8
Cindy Axne	20220220	1
Gretchen Whitmer	20220220	3
Leslie Rutledge	20220220	1
Aaron Del Mar	20220220	1
Greg Abbott	20220220	15
Abraham Hamadeh	20220220	3
Kevin Rinke	20220220	1
Scott Neely	20220220	27
Diego Morales	20220220	1
Stefano Forte	20220220	1
Michael L. Fitzgerald	20220220	1
Jeffrey Powell	20220220	2
Chris Dempsey	20220220	1
Aruna Miller	20220220	2
Joe Jaworski	20220220	31
Annette Taddeo	20220220	13
Anna Valencia	20220220	4
Joe Biden	20220220	89
Ben Clark	20220220	1
Tommy Land	20220220	1
Kandiss Taylor	20220220	58
Angie Lauritsen	20220220	2
Rushern Baker III	20220220	1
Tom Suozzi	20220220	2
Drew Wrigley	20220220	1
Shirley Weber	20220220	7
Steve Marshall	20220220	2
Zach Conine	20220220	3
Ron DeSantis	20220220	2
Ashwani Jain	20220220	2
Charlie Crist	20220220	9
John Joseph Mercadante	20220220	1
Susan Hays	20220220	1
Peter Harckham	20220220	1
Matt Birk	20220220	2
Yolanda Flowers	20220220	1
Bennie Thompson	20220220	5
Ryan Graham	20220220	20
Ralph Torres	20220220	1
Kris Kobach	20220220	3
Jeremy Cooney	20220220	1
Tiffany Shedd	20220220	5
Daniel Patterson	20220220	7
Andrew Giuliani	20220220	2
Marco Lopez	20220220	2
George P. Bush	20220220	1
Marco Battaglia	20220220	39
Bee Nguyen	20220220	6
Sheila Reid-Shaver	20220220	5
Rob Sand	20220220	2
Michael Howe	20220220	1
Pam Whitaker	20220220	3
Heidi Drygas	20220220	1
Shannon Teresi	20220220	1
Sonia Chang-Diaz	20220220	1
Glenn Hegar	20220220	4
Matthew DePerno	20220220	2
Liz Cheney	20220220	6
Nancy Pelosi	20220220	76
Frank Hinshaw	20220220	1
Dawn Buckingham	20220220	1
Juliana Stratton	20220220	2
Jena Nelson	20220220	1
Sean Ewing	20220220	1
Jason Martin	20220221	6
Rachel May	20220221	1
Jumaane Williams	20220221	2
Joaquin Castro	20220221	2
Nikki Fried	20220221	8
Frank LaRose	20220221	4
Jared Polis	20220221	1
E.C. Sykes	20220221	1
Susan Hays	20220221	12
Frederic Schultz	20220221	103
Dan Patrick	20220221	12
Leslie Osborn	20220221	1
Vicky Cayetano	20220221	1
Patrick Starnes	20220221	5
Catherine C. O'Malley	20220221	1
Brian Kemp	20220221	3
Richard Michael DeWine	20220221	12
Juliana Stratton	20220221	2
Michael Howe	20220221	1
Avery Bourne	20220221	2
Steve Chabot	20220221	3
John Kellner	20220221	2
Paul Marsh	20220221	1
Lauren Kuby	20220221	3
Clyde Vanel	20220221	3
Errol Webber	20220221	9
Bee Nguyen	20220221	4
Kaiali'i Kahele	20220221	1
Austin Davis	20220221	1
Frank Hughes Jr.	20220221	2
Jay Kleberg	20220221	9
Latasha Fields	20220221	8
Tyler Lee	20220221	3
Chris Powell	20220221	1
Michael Lazzara	20220221	2
John Macco	20220221	1
Michael L. Fitzgerald	20220221	2
Seaula Tupai	20220221	3
Daniel Uhlfelder	20220221	37
Laura Montoya	20220221	1
Simcha Felder	20220221	1
John Cardiff Gerhardt	20220221	1
Jen Jordan	20220221	10
Mike Tipping	20220221	1
Angelito Tenorio	20220221	4
Scott Fitzpatrick	20220221	3
Peter Franchot	20220221	1
Michelle Hinchey	20220221	2
Julie Pickren	20220221	1
David Varnam	20220221	1
Lena Epstein	20220221	1
Drew Wrigley	20220221	4
Will Ainsworth	20220221	1
Valerie Foushee	20220221	1
Lee Zeldin	20220221	8
Derrick Van Orden	20220221	26
Destiny Scott Wells	20220221	10
Tim Echols	20220221	2
Lauren Boebert	20220221	21
Anthony Sabatini	20220221	8
J.B. Pritzker	20220221	4
Rushern Baker III	20220221	1
Wes Moore	20220221	3
Leroy Comrie	20220221	1
Cheryl Stephens	20220221	1
Abraham Hamadeh	20220221	2
Frank Hinshaw	20220221	3
Tim Grady	20220221	3
Paul Sand	20220221	5
John Joseph Mercadante	20220221	1
Dawn Buckingham	20220221	3
Aaron Del Mar	20220221	2
Angie Lauritsen	20220221	2
Mitchell Robinson	20220221	37
Themis Klarides	20220221	3
Mariannette Miller-Meeks	20220221	1
Brooke Elizabeth Lierman	20220221	9
Yuh-Line Niou	20220221	25
Jamaal Bailey	20220221	2
Richard Sessoms	20220221	14
Peter Harckham	20220221	2
Matthew DePerno	20220221	1
Jon Husted	20220221	1
Kimberly Yee	20220221	2
Jena Nelson	20220221	8
Nancy Pelosi	20220221	61
Ben Clark	20220221	7
Charles Calenda	20220221	4
Dominic Rapini	20220221	4
Michael Trimble	20220221	1
Ashley Hinson	20220221	2
Goldi Gaines	20220221	2
James Gisondi	20220221	6
Dave Yost	20220221	1
Katie Hobbs	20220221	16
Diana Reyna	20220221	1
Matt Gaetz	20220221	29
Burt Jones	20220221	1
Brian Kavanagh	20220221	2
Kirk Penner	20220221	1
Sonia Chang-Diaz	20220221	2
Glenn Hegar	20220221	4
Kathy Hoffman	20220221	1
George P. Bush	20220221	12
Daniel Patterson	20220221	2
Andrew Giuliani	20220221	1
Kris Kobach	20220221	2
David Fennell	20220221	1
Matt Birk	20220221	4
Ron DeSantis	20220221	13
Shannon Teresi	20220221	2
Charlie Crist	20220221	22
Michael Stading	20220221	1
Warren Daniel	20220221	3
Zach Conine	20220221	1
Stephanie Trussell	20220221	2
Shirley Weber	20220221	1
Heidi Drygas	20220221	3
Tom Suozzi	20220221	5
Sean Ewing	20220221	2
Tami Gouveia	20220221	6
Pat Dowell	20220221	1
Nancy Navarro	20220221	1
Josh Tenorio	20220221	1
Vittoria Fariello	20220221	3
Kelly Schulz	20220221	2
Kevin Nicholson	20220221	2
Dianna Ploss	20220221	1
Gretchen Whitmer	20220221	2
Aruna Miller	20220221	1
Cindy Axne	20220221	2
Wanda James	20220221	1
Josh Kaul	20220221	1
Randy Feenstra	20220221	6
Aaron Lieberman	20220221	3
Matt Salmon	20220221	6
Ken Paxton	20220221	13
Tony Vargas	20220221	2
Ana Maria Archila	20220221	1
Gregg Amore	20220221	1
Brenda Nelson-Porter	20220221	40
Robert Sprague	20220221	1
Paul Pate	20220221	7
Darren Bailey	20220221	2
James Clyburn	20220221	1
Scott Schwab	20220221	1
Scott Neely	20220221	33
Ned Lamont	20220221	3
Steven C. Johnson	20220221	1
Susana Mendoza	20220221	2
Matt Pinnell	20220221	1
Kay Ivey	20220221	1
Robert Ortt	20220221	1
Alessandra Biaggi	20220221	7
Kevin Stitt	20220221	4
Jesse Sullivan	20220221	4
Ammon Bundy	20220221	2
Josh Shapiro	20220221	25
Tony Evers	20220221	7
Charlie Bailey	20220221	2
Derek Schmidt	20220221	3
Stefano Forte	20220221	6
Greg Abbott	20220221	17
Joseph Griffo	20220221	1
Kevin Rinke	20220221	4
Diego Morales	20220221	1
Gordana Schifanelli	20220221	25
Jeremy Cooney	20220221	3
Nellie Gorbea	20220221	7
Jon Baron	20220221	1
Delilah Barrios	20220221	4
Ashley B. Moody	20220221	1
Robin Ficker	20220221	1
Adrian Fontes	20220221	4
Marjorie Taylor Greene	20220221	29
Timothy M. Kennedy	20220221	1
David Shestokas	20220221	4
Tyler Harper	20220221	1
